hour,day_of_week,is_weekend,rain_intensity,temperature,humidity,event_flag,rush_hour,avg_speed,traffic_flow
3,6,1,0.0,17.2,86.3,0,0,58.0,86.0
3,6,1,0.15,18.7,63.6,0,0,47.9,72.0
3,6,1,0.0,32.7,76.9,0,0,60.0,56.0
3,6,1,0.12,27.0,35.0,0,0,60.0,64.0
3,6,1,0.13,30.9,47.2,0,0,56.5,50.0
3,6,1,0.59,16.6,75.6,0,0,45.3,131.0
3,6,1,0.68,17.3,58.6,0,0,54.2,59.0
3,6,1,0.15,24.7,61.4,0,0,49.9,180.0
4,6,1,0.08,16.6,55.4,0,0,49.1,109.0
4,6,1,0.98,31.9,81.2,1,0,48.0,178.0
4,6,1,0.04,38.7,47.7,0,0,51.4,72.0
4,6,1,0.0,19.0,71.7,0,0,60.0,50.0
4,6,1,0.0,33.5,44.8,0,0,49.0,79.0
4,6,1,0.23,14.9,65.4,0,0,60.0,57.0
4,6,1,0.1,36.0,57.2,0,0,50.7,131.0
4,6,1,0.02,22.1,63.4,0,0,46.6,52.0
4,6,1,0.17,42.7,67.2,0,0,51.8,130.0
4,6,1,0.29,39.8,70.7,0,0,59.1,81.0
5,6,1,0.64,21.2,65.0,0,0,48.8,109.0
5,6,1,0.0,18.7,35.4,0,0,60.0,50.0
5,6,1,0.27,18.2,74.3,0,0,53.9,94.0
5,6,1,0.37,24.1,81.9,0,0,52.6,66.0
5,6,1,0.0,14.4,64.5,0,0,53.9,116.0
5,6,1,0.0,25.2,81.5,1,0,51.3,100.0
5,6,1,0.22,24.0,81.0,0,0,51.6,105.0
5,6,1,0.73,34.8,80.7,0,0,47.1,82.0
5,6,1,0.24,23.6,54.6,1,0,51.9,125.0
5,6,1,0.62,45.3,49.3,0,0,54.6,93.0
6,6,1,0.38,35.3,54.5,0,0,49.7,109.0
6,6,1,0.33,39.7,66.6,0,0,49.0,87.0
6,6,1,0.03,20.3,69.7,0,0,59.0,66.0
6,6,1,0.38,15.7,82.3,0,0,53.8,108.0
6,6,1,0.69,26.9,38.4,0,0,46.5,74.0
6,6,1,0.43,25.2,82.5,0,0,52.3,89.0
6,6,1,0.0,17.6,66.9,0,0,54.8,100.0
6,6,1,0.0,26.0,61.5,1,0,50.3,154.0
6,6,1,0.02,15.0,51.8,0,0,57.6,69.0
6,6,1,0.44,31.6,45.9,0,0,51.6,123.0
7,6,1,0.4,24.7,42.9,0,1,25.2,476.0
7,6,1,0.3,27.5,64.1,0,1,25.2,452.0
7,6,1,0.61,6.1,56.8,0,1,36.3,485.0
7,6,1,0.84,14.4,38.4,0,1,19.0,567.0
7,6,1,0.18,25.7,42.3,0,1,30.6,414.0
7,6,1,0.0,28.5,47.1,0,1,32.2,368.0
7,6,1,0.45,17.8,56.4,0,1,16.0,464.0
7,6,1,0.44,17.6,34.1,0,1,25.0,479.0
7,6,1,0.19,29.1,73.6,0,1,29.9,370.0
7,6,1,0.0,23.3,88.9,0,1,29.1,356.0
8,6,1,0.4,42.7,69.7,0,1,20.0,466.0
8,6,1,0.28,24.0,75.7,0,1,26.7,402.0
8,6,1,0.0,30.9,60.5,0,1,36.4,360.0
8,6,1,0.0,14.3,57.3,0,1,27.2,364.0
8,6,1,0.5,22.0,75.4,0,1,33.4,441.0
8,6,1,0.39,19.5,59.2,0,1,24.0,441.0
8,6,1,0.34,20.4,43.7,0,1,39.5,368.0
8,6,1,0.5,26.7,82.1,0,1,23.8,480.0
8,6,1,0.77,14.4,63.5,0,1,21.8,538.0
8,6,1,0.0,29.0,75.0,0,1,26.0,388.0
9,6,1,0.17,20.6,72.3,0,1,25.6,417.0
9,6,1,0.56,39.3,51.2,0,1,14.1,582.0
9,6,1,0.77,22.9,56.0,0,1,15.8,547.0
9,6,1,0.43,30.3,42.1,0,1,27.6,472.0
9,6,1,0.27,28.8,73.3,0,1,22.3,460.0
9,6,1,0.51,20.8,37.8,0,1,19.1,478.0
9,6,1,0.0,16.6,75.8,0,1,30.7,342.0
9,6,1,0.12,21.0,52.3,0,1,37.0,399.0
9,6,1,0.58,30.7,37.1,0,1,24.6,528.0
9,6,1,0.48,26.5,72.0,0,1,17.5,475.0
10,6,1,0.0,24.9,87.3,0,0,39.7,222.0
10,6,1,0.06,25.0,85.5,0,0,49.2,223.0
10,6,1,0.07,22.5,51.8,0,0,34.8,223.0
10,6,1,0.22,28.8,83.4,0,0,53.0,237.0
10,6,1,0.17,34.3,82.1,0,0,41.7,218.0
10,6,1,0.28,33.7,83.3,0,0,46.1,186.0
10,6,1,0.57,29.2,46.8,0,0,35.5,359.0
10,6,1,0.27,22.7,66.4,0,0,43.1,252.0
10,6,1,0.2,17.1,35.1,0,0,49.5,249.0
10,6,1,0.02,23.6,67.3,0,0,50.8,165.0
11,6,1,0.12,29.5,57.0,0,0,45.3,202.0
11,6,1,0.15,30.0,34.8,0,0,31.0,278.0
11,6,1,0.78,26.1,33.3,0,0,29.6,367.0
11,6,1,0.58,12.4,39.2,0,0,34.0,296.0
11,6,1,0.98,28.4,77.4,0,0,37.5,408.0
11,6,1,0.0,5.0,54.9,0,0,48.2,196.0
11,6,1,0.27,23.7,81.5,0,0,34.8,329.0
11,6,1,0.49,17.1,65.7,0,0,43.4,268.0
11,6,1,0.11,34.5,64.6,0,0,42.9,192.0
11,6,1,0.09,36.7,41.5,0,0,45.4,271.0
12,6,1,0.0,15.7,50.4,0,0,46.0,198.0
12,6,1,0.0,30.7,34.9,0,0,36.8,259.0
12,6,1,0.54,26.5,48.9,1,0,44.6,398.0
12,6,1,0.44,22.6,40.0,0,0,32.5,291.0
12,6,1,0.0,29.5,53.4,0,0,45.8,246.0
12,6,1,0.41,24.3,74.2,0,0,26.9,348.0
12,6,1,0.44,38.3,82.7,0,0,36.9,243.0
12,6,1,0.54,35.2,66.9,1,0,32.2,450.0
12,6,1,0.1,32.2,85.6,0,0,49.7,195.0
12,6,1,0.58,44.8,38.3,0,0,44.9,257.0
13,6,1,0.46,27.6,70.6,0,0,26.9,293.0
13,6,1,0.27,25.7,45.2,0,0,40.7,270.0
13,6,1,0.36,24.0,72.2,0,0,40.6,183.0
13,6,1,0.0,26.7,58.1,0,0,37.7,258.0
13,6,1,0.0,30.1,85.4,0,0,50.6,222.0
13,6,1,0.34,26.7,72.7,0,0,32.4,310.0
13,6,1,0.17,21.4,54.4,0,0,36.9,249.0
13,6,1,0.53,11.5,86.2,0,0,32.4,314.0
13,6,1,0.11,26.5,81.7,0,0,32.1,232.0
13,6,1,0.0,26.9,84.7,1,0,36.7,301.0
14,6,1,0.29,10.0,54.5,0,0,40.1,239.0
14,6,1,0.0,12.7,67.1,0,0,53.5,187.0
14,6,1,0.24,32.1,57.0,0,0,41.0,263.0
14,6,1,0.09,8.6,48.9,0,0,43.8,252.0
14,6,1,0.39,22.0,76.0,0,0,32.4,315.0
14,6,1,0.25,23.2,61.9,0,0,32.4,281.0
14,6,1,0.0,29.6,31.8,0,0,31.2,266.0
14,6,1,0.69,26.5,56.4,0,0,40.6,302.0
14,6,1,0.63,14.0,31.1,0,0,37.1,339.0
14,6,1,0.0,7.7,81.1,0,0,50.7,188.0
15,6,1,0.56,15.7,63.8,0,0,34.0,288.0
15,6,1,0.29,30.1,89.2,0,0,35.5,279.0
15,6,1,0.0,21.6,81.7,0,0,54.4,162.0
15,6,1,0.56,22.6,48.6,0,0,40.3,341.0
15,6,1,0.0,15.8,80.1,0,0,51.7,188.0
15,6,1,0.0,25.4,42.5,0,0,46.1,184.0
15,6,1,0.35,31.1,86.6,1,0,29.8,413.0
15,6,1,0.84,34.3,88.6,0,0,34.7,343.0
15,6,1,0.35,27.1,77.7,0,0,40.2,321.0
15,6,1,0.0,32.6,68.4,0,0,48.4,178.0
16,6,1,0.35,15.0,37.7,0,0,35.6,292.0
16,6,1,0.16,8.6,86.5,0,0,36.7,220.0
16,6,1,0.63,29.7,84.1,0,0,36.6,317.0
16,6,1,0.0,22.4,72.6,0,0,45.6,200.0
16,6,1,0.05,30.4,55.9,0,0,54.6,195.0
16,6,1,0.0,24.2,54.1,0,0,44.4,216.0
16,6,1,0.0,10.5,72.2,0,0,39.7,252.0
16,6,1,0.0,27.0,67.7,0,0,37.3,211.0
16,6,1,0.52,25.7,57.7,0,0,36.0,269.0
16,6,1,0.18,25.7,55.6,0,0,37.5,257.0
17,6,1,0.0,22.0,51.7,0,1,36.0,397.0
17,6,1,0.37,27.4,84.1,0,1,20.6,517.0
17,6,1,0.18,22.9,83.7,0,1,23.8,420.0
17,6,1,0.46,12.6,56.3,0,1,20.0,553.0
17,6,1,0.0,30.0,86.0,0,1,29.8,371.0
17,6,1,0.24,18.2,36.8,0,1,22.1,454.0
17,6,1,0.42,12.7,79.0,0,1,26.9,500.0
17,6,1,0.0,9.4,72.4,0,1,38.6,341.0
17,6,1,0.7,28.1,32.5,0,1,12.7,612.0
17,6,1,0.31,18.2,42.8,0,1,24.8,450.0
18,6,1,0.0,26.0,31.4,0,1,25.9,405.0
18,6,1,0.0,31.4,87.1,0,1,44.0,362.0
18,6,1,0.34,23.8,66.2,1,1,14.2,705.0
18,6,1,0.03,10.2,36.9,0,1,31.3,395.0
18,6,1,0.3,29.5,39.9,0,1,30.8,432.0
18,6,1,0.29,23.0,54.2,0,1,24.7,446.0
18,6,1,0.49,22.6,51.8,0,1,18.3,536.0
18,6,1,0.11,33.1,30.3,0,1,18.8,447.0
18,6,1,0.09,27.4,36.6,0,1,29.3,425.0
18,6,1,0.63,28.8,55.7,0,1,23.9,569.0
19,6,1,0.45,17.7,55.2,0,1,15.3,554.0
19,6,1,0.44,24.0,57.0,0,1,29.0,524.0
19,6,1,0.0,20.1,55.5,0,1,36.4,410.0
19,6,1,0.0,32.8,58.9,0,1,31.2,391.0
19,6,1,0.55,37.7,77.3,1,1,10.0,872.0
19,6,1,0.0,34.5,62.7,0,1,25.2,387.0
19,6,1,0.14,32.8,80.4,0,1,32.1,397.0
19,6,1,0.26,46.5,53.9,1,1,10.0,704.0
19,6,1,0.0,19.1,85.5,0,1,24.3,432.0
19,6,1,0.76,27.2,45.6,0,1,16.1,631.0
20,6,1,0.07,33.6,36.0,0,0,49.3,136.0
20,6,1,0.25,25.4,57.9,0,0,51.5,203.0
20,6,1,0.43,24.9,83.4,0,0,49.4,205.0
20,6,1,0.0,27.0,56.6,0,0,44.2,206.0
20,6,1,0.14,32.2,31.1,0,0,47.7,181.0
20,6,1,0.12,25.6,54.0,0,0,46.7,132.0
20,6,1,0.14,24.1,67.6,0,0,37.2,225.0
20,6,1,0.0,30.3,81.5,0,0,52.3,141.0
20,6,1,0.65,30.8,48.9,0,0,45.9,266.0
20,6,1,0.53,8.3,64.6,0,0,37.1,229.0
21,6,1,0.0,11.5,75.7,0,0,45.7,189.0
21,6,1,0.0,11.7,77.2,0,0,52.8,229.0
21,6,1,0.16,20.4,46.2,0,0,48.7,200.0
21,6,1,0.37,8.7,80.4,0,0,40.4,179.0
21,6,1,0.23,21.0,81.3,0,0,38.4,242.0
21,6,1,0.0,36.6,38.5,0,0,47.9,191.0
21,6,1,0.66,28.4,36.6,0,0,46.4,263.0
21,6,1,0.12,17.3,81.1,0,0,50.7,184.0
21,6,1,0.68,30.8,80.0,0,0,38.9,266.0
21,6,1,0.0,16.5,55.4,0,0,45.9,188.0
22,6,1,0.38,25.5,40.8,0,0,44.7,244.0
22,6,1,0.49,37.8,63.9,0,0,43.3,241.0
22,6,1,0.0,20.7,82.2,0,0,43.0,208.0
22,6,1,0.0,24.9,75.3,1,0,33.5,239.0
22,6,1,0.13,21.2,76.9,0,0,40.3,197.0
22,6,1,0.27,29.5,78.7,0,0,43.0,196.0
22,6,1,0.29,29.6,68.4,1,0,47.6,283.0
22,6,1,0.11,41.0,84.0,0,0,44.1,145.0
22,6,1,0.28,27.7,60.9,1,0,35.5,299.0
22,6,1,0.0,37.5,80.2,0,0,41.9,206.0
23,6,1,0.0,21.3,32.0,0,0,51.8,94.0
23,6,1,0.0,19.8,88.2,0,0,54.8,65.0
23,6,1,0.0,28.1,33.9,0,0,55.3,50.0
23,6,1,0.42,23.9,84.6,0,0,53.3,112.0
23,6,1,0.0,12.8,66.8,0,0,60.0,60.0
23,6,1,0.25,24.7,79.3,0,0,47.6,134.0
23,6,1,0.05,22.7,51.1,0,0,54.8,66.0
23,6,1,0.05,33.9,64.8,0,0,58.4,80.0
23,6,1,0.0,17.6,81.5,1,0,54.0,124.0
23,6,1,0.49,9.9,80.0,0,0,52.6,70.0
0,0,0,0.29,23.5,32.2,0,0,47.2,102.0
0,0,0,0.4,43.3,43.1,0,0,48.1,117.0
0,0,0,0.0,25.2,86.9,0,0,53.8,79.0
0,0,0,0.0,34.6,69.2,0,0,42.9,116.0
0,0,0,0.0,15.3,57.9,1,0,50.9,121.0
0,0,0,0.0,21.7,68.2,0,0,41.1,140.0
0,0,0,0.0,38.4,42.4,0,0,53.3,78.0
0,0,0,0.0,31.7,48.7,0,0,45.0,183.0
0,0,0,0.0,36.9,41.6,0,0,55.6,83.0
0,0,0,0.29,20.3,42.5,0,0,41.7,116.0
1,0,0,0.74,21.5,67.4,0,0,49.6,199.0
1,0,0,0.0,15.6,56.3,0,0,55.4,87.0
1,0,0,0.06,22.5,62.0,1,0,50.5,170.0
1,0,0,0.06,14.3,60.5,0,0,53.1,117.0
1,0,0,0.21,32.1,71.7,1,0,41.7,180.0
1,0,0,0.07,12.5,68.0,0,0,50.2,83.0
1,0,0,0.24,16.5,81.5,0,0,58.9,84.0
1,0,0,0.72,29.0,73.7,1,0,42.3,261.0
1,0,0,0.27,33.3,55.8,0,0,50.9,154.0
1,0,0,0.16,14.3,82.3,1,0,39.9,166.0
2,0,0,0.11,17.0,40.6,0,0,47.6,69.0
2,0,0,0.3,20.4,33.1,0,0,49.7,111.0
2,0,0,0.23,12.1,64.2,0,0,45.6,140.0
2,0,0,0.35,23.2,69.4,0,0,45.7,170.0
2,0,0,0.03,32.0,50.4,0,0,49.6,100.0
2,0,0,0.38,30.4,85.2,0,0,52.7,103.0
2,0,0,0.62,28.6,35.6,0,0,47.8,177.0
2,0,0,0.03,32.7,88.4,0,0,49.3,121.0
2,0,0,0.3,28.8,63.8,0,0,45.3,126.0
2,0,0,0.55,20.4,75.5,0,0,51.6,132.0
3,0,0,0.63,36.3,89.2,0,0,47.4,101.0
3,0,0,0.54,28.4,86.2,0,0,56.7,133.0
3,0,0,0.49,28.0,59.4,0,0,48.4,122.0
3,0,0,0.11,21.4,47.9,0,0,60.0,50.0
3,0,0,0.08,26.3,37.4,0,0,56.2,50.0
3,0,0,0.09,23.6,83.7,0,0,55.4,85.0
3,0,0,0.0,39.0,72.1,0,0,54.3,123.0
3,0,0,0.0,18.3,30.7,0,0,55.6,105.0
3,0,0,0.39,21.2,79.4,0,0,49.8,122.0
3,0,0,0.19,21.8,44.3,0,0,59.0,134.0
4,0,0,0.0,21.6,77.5,0,0,53.5,75.0
4,0,0,0.0,24.7,37.7,1,0,45.5,167.0
4,0,0,0.0,17.9,62.9,1,0,49.3,176.0
4,0,0,0.34,32.1,87.2,0,0,48.6,153.0
4,0,0,0.0,20.1,62.9,0,0,49.5,131.0
4,0,0,0.12,21.5,75.1,0,0,49.2,101.0
4,0,0,0.66,13.6,39.5,0,0,54.5,148.0
4,0,0,0.18,31.7,46.5,0,0,54.0,85.0
4,0,0,0.63,11.1,46.5,0,0,44.5,166.0
4,0,0,0.31,23.7,49.0,0,0,53.2,106.0
5,0,0,0.43,19.1,61.7,0,0,53.9,131.0
5,0,0,0.16,33.6,88.8,0,0,53.1,110.0
5,0,0,0.36,15.0,34.4,0,0,53.0,118.0
5,0,0,0.15,19.5,64.6,0,0,52.7,92.0
5,0,0,0.32,37.6,56.9,0,0,40.7,127.0
5,0,0,0.56,19.0,62.6,0,0,54.1,148.0
5,0,0,0.38,21.5,63.4,0,0,42.9,146.0
5,0,0,0.5,21.7,57.2,0,0,51.9,126.0
5,0,0,0.26,24.6,78.5,1,0,43.7,167.0
5,0,0,0.55,14.3,75.4,0,0,57.4,146.0
6,0,0,0.12,35.6,37.4,0,0,50.9,127.0
6,0,0,0.31,35.9,68.8,1,0,49.9,184.0
6,0,0,0.08,31.6,57.8,0,0,53.2,73.0
6,0,0,0.17,29.0,82.5,0,0,44.3,120.0
6,0,0,0.75,34.5,33.1,1,0,32.8,267.0
6,0,0,0.8,34.4,63.0,0,0,45.7,136.0
6,0,0,0.0,28.5,40.6,0,0,54.5,111.0
6,0,0,0.0,38.8,45.7,0,0,48.3,125.0
6,0,0,0.0,33.1,55.6,0,0,52.5,99.0
6,0,0,0.0,32.3,79.2,0,0,48.7,142.0
7,0,0,0.4,31.0,50.9,1,1,10.0,1058.0
7,0,0,0.14,27.7,89.3,0,1,29.2,545.0
7,0,0,0.0,30.9,46.5,0,1,16.2,537.0
7,0,0,0.0,26.8,81.1,0,1,22.0,514.0
7,0,0,0.0,29.1,58.4,0,1,23.3,494.0
7,0,0,0.07,12.5,59.2,0,1,15.4,539.0
7,0,0,0.0,31.0,30.8,0,1,19.3,494.0
7,0,0,0.09,16.6,67.7,0,1,24.6,489.0
7,0,0,0.54,12.4,81.7,0,1,19.9,728.0
7,0,0,0.0,13.8,82.8,0,1,25.4,538.0
8,0,0,0.23,21.4,59.1,0,1,13.5,583.0
8,0,0,0.24,32.8,54.8,0,1,13.1,601.0
8,0,0,0.46,37.2,60.6,0,1,10.0,742.0
8,0,0,0.0,31.4,57.0,0,1,25.5,486.0
8,0,0,0.5,15.6,48.9,1,1,13.5,1041.0
8,0,0,0.0,33.0,44.0,0,1,34.1,506.0
8,0,0,0.0,41.3,59.5,0,1,25.5,480.0
8,0,0,0.04,23.2,34.4,0,1,14.6,512.0
8,0,0,0.18,37.0,50.1,0,1,12.8,574.0
8,0,0,0.42,13.3,88.6,0,1,10.5,662.0
9,0,0,0.35,24.8,76.3,0,1,16.2,631.0
9,0,0,0.15,23.2,88.2,0,1,18.8,594.0
9,0,0,0.26,37.1,77.8,0,1,22.8,553.0
9,0,0,0.6,44.7,79.4,0,1,13.4,740.0
9,0,0,0.1,26.8,76.6,0,1,20.0,526.0
9,0,0,0.59,12.3,37.2,0,1,13.9,740.0
9,0,0,0.0,12.2,74.4,0,1,23.7,550.0
9,0,0,0.12,5.5,89.4,0,1,12.9,536.0
9,0,0,0.5,18.8,75.8,0,1,10.8,685.0
9,0,0,0.19,23.3,54.6,0,1,18.3,576.0
10,0,0,0.35,22.6,59.5,0,0,34.2,358.0
10,0,0,0.37,23.8,65.4,0,0,20.7,425.0
10,0,0,0.13,28.6,60.3,0,0,40.9,354.0
10,0,0,0.0,35.8,48.8,0,0,43.2,269.0
10,0,0,0.0,22.4,30.5,0,0,39.9,298.0
10,0,0,0.0,28.1,77.4,0,0,39.4,290.0
10,0,0,0.23,25.2,82.9,0,0,35.4,352.0
10,0,0,0.64,25.0,39.0,0,0,34.7,415.0
10,0,0,0.58,15.0,58.0,0,0,29.8,427.0
10,0,0,0.37,16.3,81.3,0,0,26.9,364.0
11,0,0,0.0,26.5,78.7,0,0,40.7,284.0
11,0,0,0.66,23.4,50.2,0,0,27.5,443.0
11,0,0,0.0,27.7,79.8,0,0,36.1,260.0
11,0,0,0.0,14.5,47.1,0,0,38.7,306.0
11,0,0,0.24,22.6,61.6,0,0,36.9,350.0
11,0,0,0.21,47.1,59.4,1,0,22.8,482.0
11,0,0,0.11,37.7,87.5,0,0,27.9,352.0
11,0,0,0.25,28.7,82.3,0,0,39.4,347.0
11,0,0,0.0,27.6,62.1,0,0,31.6,323.0
11,0,0,0.0,31.3,46.1,0,0,37.3,325.0
12,0,0,0.25,17.4,76.9,0,0,32.3,366.0
12,0,0,0.0,23.3,58.0,0,0,37.9,328.0
12,0,0,0.89,16.9,46.0,0,0,27.0,466.0
12,0,0,0.19,29.9,49.9,0,0,31.8,329.0
12,0,0,0.32,34.0,84.8,0,0,31.2,362.0
12,0,0,0.2,23.2,89.9,0,0,41.9,316.0
12,0,0,0.29,28.2,30.9,0,0,38.1,352.0
12,0,0,0.07,20.7,58.1,0,0,37.0,267.0
12,0,0,0.36,19.8,89.4,0,0,37.6,364.0
12,0,0,0.0,19.4,38.2,0,0,37.9,365.0
13,0,0,0.51,34.3,47.5,1,0,10.0,669.0
13,0,0,0.0,20.1,52.5,0,0,37.3,287.0
13,0,0,0.28,27.0,43.2,0,0,31.5,370.0
13,0,0,0.06,14.5,33.8,0,0,31.8,334.0
13,0,0,0.03,29.7,50.2,0,0,34.7,354.0
13,0,0,0.32,28.5,31.0,0,0,25.2,393.0
13,0,0,0.23,24.8,69.9,0,0,38.3,344.0
13,0,0,0.64,25.7,56.0,0,0,25.2,463.0
13,0,0,0.77,14.1,33.3,0,0,27.7,497.0
13,0,0,0.13,24.6,65.5,0,0,40.1,296.0
14,0,0,0.36,16.2,33.2,0,0,30.6,362.0
14,0,0,0.74,32.2,73.3,0,0,23.9,467.0
14,0,0,0.16,18.8,86.8,0,0,32.1,317.0
14,0,0,0.27,18.2,70.8,0,0,32.4,392.0
14,0,0,0.0,24.7,47.4,0,0,42.9,333.0
14,0,0,0.79,27.7,68.2,0,0,27.6,496.0
14,0,0,0.0,31.4,70.7,0,0,42.1,293.0
14,0,0,0.42,32.2,33.6,0,0,33.4,369.0
14,0,0,0.0,33.4,32.1,1,0,35.5,383.0
14,0,0,0.25,27.1,79.3,0,0,30.4,339.0
15,0,0,0.4,19.2,86.9,0,0,30.7,414.0
15,0,0,0.0,37.6,55.5,0,0,47.8,283.0
15,0,0,0.81,39.6,46.6,0,0,18.3,419.0
15,0,0,0.55,21.7,57.1,0,0,26.7,459.0
15,0,0,0.0,17.3,84.6,0,0,40.1,281.0
15,0,0,0.61,31.1,81.6,0,0,25.0,415.0
15,0,0,0.41,23.1,64.5,0,0,38.9,395.0
15,0,0,0.73,27.5,42.9,0,0,25.4,501.0
15,0,0,0.65,20.7,54.2,0,0,27.0,490.0
15,0,0,0.0,22.5,42.2,0,0,37.5,316.0
16,0,0,0.0,21.9,47.1,0,0,39.6,246.0
16,0,0,0.43,18.0,30.5,0,0,27.5,447.0
16,0,0,0.4,13.0,70.1,0,0,41.9,375.0
16,0,0,0.5,21.3,75.5,0,0,28.5,400.0
16,0,0,0.02,25.9,50.2,0,0,44.1,280.0
16,0,0,0.43,31.7,44.7,0,0,31.9,432.0
16,0,0,0.0,21.3,61.3,0,0,40.3,307.0
16,0,0,0.36,17.5,55.6,0,0,30.6,432.0
16,0,0,0.61,25.5,73.3,0,0,30.7,414.0
16,0,0,0.19,16.0,45.5,0,0,37.0,370.0
17,0,0,0.35,20.7,57.4,0,1,10.0,690.0
17,0,0,0.34,17.1,63.0,0,1,10.9,718.0
17,0,0,0.12,26.0,63.6,0,1,16.1,623.0
17,0,0,0.28,34.9,48.4,0,1,10.0,665.0
17,0,0,0.0,28.5,45.5,0,1,20.6,513.0
17,0,0,0.42,26.3,74.9,0,1,20.9,776.0
17,0,0,0.0,24.6,83.7,0,1,17.7,550.0
17,0,0,0.0,29.4,52.3,0,1,18.1,590.0
17,0,0,0.48,22.5,42.8,0,1,10.0,746.0
17,0,0,0.0,39.8,66.8,0,1,25.2,568.0
18,0,0,0.38,26.4,47.9,0,1,10.0,771.0
18,0,0,0.0,28.2,52.6,0,1,18.6,486.0
18,0,0,0.17,37.8,70.8,1,1,10.0,960.0
18,0,0,0.19,27.7,51.6,1,1,10.0,942.0
18,0,0,0.37,24.1,79.4,0,1,10.9,786.0
18,0,0,0.73,9.3,33.5,0,1,12.6,879.0
18,0,0,0.33,28.5,44.2,0,1,10.0,703.0
18,0,0,0.0,30.8,65.5,0,1,18.0,552.0
18,0,0,0.34,3.2,38.8,0,1,12.8,679.0
18,0,0,0.39,26.3,41.7,0,1,10.6,711.0
19,0,0,0.0,21.2,52.4,0,1,18.3,509.0
19,0,0,0.39,26.9,54.0,0,1,10.0,715.0
19,0,0,0.27,33.9,57.3,1,1,10.0,1015.0
19,0,0,0.25,24.3,83.0,0,1,10.0,674.0
19,0,0,0.06,13.7,82.6,0,1,22.2,526.0
19,0,0,0.38,20.3,67.5,0,1,11.2,686.0
19,0,0,0.28,24.2,61.2,0,1,10.0,704.0
19,0,0,0.0,34.2,40.7,0,1,18.5,614.0
19,0,0,0.39,27.9,52.3,0,1,10.0,796.0
19,0,0,0.37,40.9,42.3,0,1,15.1,746.0
20,0,0,0.01,48.3,36.8,1,0,30.1,356.0
20,0,0,0.27,24.2,77.0,0,0,48.1,299.0
20,0,0,0.0,22.9,59.6,1,0,39.1,404.0
20,0,0,0.36,29.8,83.4,0,0,35.9,325.0
20,0,0,0.2,34.6,53.3,0,0,41.1,261.0
20,0,0,0.53,25.2,42.8,0,0,32.3,361.0
20,0,0,0.0,17.3,56.4,1,0,29.6,428.0
20,0,0,0.13,36.1,79.0,0,0,46.9,204.0
20,0,0,0.58,32.4,63.5,0,0,30.9,322.0
20,0,0,0.0,32.1,48.6,0,0,46.1,195.0
21,0,0,0.55,23.5,67.0,0,0,27.1,326.0
21,0,0,0.11,31.1,89.9,0,0,44.1,247.0
21,0,0,0.69,20.8,67.5,1,0,10.1,558.0
21,0,0,0.1,26.2,32.1,0,0,35.5,276.0
21,0,0,0.21,14.2,35.6,0,0,42.5,274.0
21,0,0,0.2,23.4,31.5,0,0,43.6,279.0
21,0,0,0.38,23.7,71.6,0,0,42.0,302.0
21,0,0,0.28,14.7,68.2,0,0,42.5,271.0
21,0,0,0.24,28.1,80.8,0,0,49.3,215.0
21,0,0,0.22,27.8,82.0,0,0,40.2,286.0
22,0,0,0.17,25.1,32.4,0,0,38.2,257.0
22,0,0,0.0,16.4,51.6,0,0,43.1,214.0
22,0,0,0.23,22.8,62.2,0,0,29.8,346.0
22,0,0,0.12,34.9,68.5,0,0,31.2,319.0
22,0,0,0.27,14.8,88.9,0,0,36.5,316.0
22,0,0,0.04,25.7,65.2,0,0,46.8,231.0
22,0,0,0.0,32.3,41.7,0,0,43.2,239.0
22,0,0,0.68,36.9,63.6,0,0,34.6,379.0
22,0,0,0.51,22.8,40.9,0,0,33.5,357.0
22,0,0,0.55,28.6,69.2,1,0,20.3,494.0
23,0,0,0.77,23.8,43.6,0,0,48.7,124.0
23,0,0,0.0,21.3,36.4,0,0,43.5,86.0
23,0,0,0.0,17.3,42.1,1,0,51.8,173.0
23,0,0,0.0,37.5,84.5,1,0,40.8,154.0
23,0,0,0.16,18.1,64.9,0,0,57.5,51.0
23,0,0,0.37,25.4,42.4,0,0,51.7,119.0
23,0,0,0.23,19.2,36.3,0,0,50.0,171.0
23,0,0,0.38,16.4,40.9,0,0,60.0,89.0
23,0,0,0.0,23.2,36.7,0,0,52.5,103.0
23,0,0,0.65,31.2,75.7,0,0,48.2,147.0
0,1,0,0.9,32.6,62.6,1,0,38.0,250.0
0,1,0,0.16,20.5,41.3,0,0,50.4,167.0
0,1,0,0.0,34.7,53.2,1,0,52.5,137.0
0,1,0,0.47,31.5,55.2,0,0,41.0,129.0
0,1,0,0.18,24.4,60.3,0,0,55.3,101.0
0,1,0,0.01,23.4,64.1,0,0,50.8,136.0
0,1,0,0.2,26.4,50.7,0,0,47.1,204.0
0,1,0,0.21,35.5,85.0,1,0,46.5,206.0
0,1,0,0.2,24.9,70.5,1,0,45.6,162.0
0,1,0,0.0,21.9,69.9,0,0,58.6,87.0
1,1,0,0.29,24.6,77.0,0,0,55.7,119.0
1,1,0,0.06,13.4,73.0,0,0,50.2,95.0
1,1,0,0.17,20.3,79.6,1,0,49.5,203.0
1,1,0,0.0,35.0,40.2,0,0,60.0,84.0
1,1,0,0.07,38.4,50.3,0,0,50.8,77.0
1,1,0,0.07,22.9,50.8,0,0,59.7,81.0
